code,token,surprisal,mean_rt
35064,outside,12.5814,398.07375
35067,When,7.73621,333.6308333333333
35068,she,9.66075,313.0395833333333
35069,reached,13.8814,400.03749999999997
35071,she,12.9535,321.51208333333335
35072,was,4.08842,292.81625
35073,found,9.90067,289.4058333333333
35074,to,6.81467,288.98083333333335
35075,have,7.68786,305.7995833333333
35076,on,11.7126,285.6920833333333
35077,board,13.4864,301.18125000000003
35078,only,10.6551,315.52500000000003
35079,eight,9.86899,318.73833333333334
35081,all,10.466,324.0804166666667
35082,near,13.0922,290.6095833333333
35084,The,2.68215,303.48291666666665
35085,captain,14.4404,324.93541666666664
35086,was,8.36122,309.35875
35088,and,5.87255,288.14958333333334
35089,the,4.67574,294.73875
35090,mate,17.9679,292.87708333333336
35091,was,8.3361,324.01166666666666
35093,The,2.68215,302.20916666666665
35094,man,10.4216,356.7675
35095,who,3.27436,332.36875000000003
35096,now,8.3205,294.55458333333337
35098,her,10.3059,334.2941666666667
35099,had,9.27341,338.92958333333337
35100,started,9.88863,404.7733333333333
35101,the,5.03028,320.18125000000003
35103,as,7.86674,297.92
35104,an,6.74469,295.27166666666665
35105,ordinary,12.3457,382.62125
35107,What,8.53094,346.30583333333334
35108,disaster,13.9916,384.6779166666667
35109,struck,14.8424,387.24
35110,the,6.48695,327.4591666666667
35111,Discovery,18.0603,333.0983333333333
35112,during,10.527,328.2870833333333
35113,those,7.74992,350.69083333333333
35116,What,8.53094,328.6333333333333
35117,happened,7.35095,387.1558333333333
35118,to,2.78349,291.15541666666667
35119,the,4.48029,272.6225
35121,missing,14.5621,332.3845833333333
35123,These,8.36628,626.5475
35124,questions,13.5906,340.6116666666667
35125,have,8.00778,317.4579166666667
35126,remained,13.0594,330.55958333333336
35127,one,7.69131,314.8329166666667
35128,of,3.19237,359.86083333333335
35129,the,1.61721,332.3329166666667
35130,great,12.186,284.2970833333333
35131,sea,15.1927,275.4433333333333
35132,mysteries,17.3969,338.4945833333333
35133,of,2.96339,270.4483333333333
35134,all,7.66035,265.40791666666667
35136,For,6.51944,283.9604166666667
35137,hundreds,15.316,290.4508333333333
35138,of,0.238284,277.15625
35140,the,6.70896,279.46125
35141,evidence,11.5984,287.84541666666667
35142,available,13.773,327.87916666666666
35143,consisted,17.71,360.06791666666663
35144,of,0.667089,330.0
35146,the,6.70896,411.9704166666666
35151,a,7.0896,306.0708333333333
35152,highly,10.5029,332.17083333333335
35153,prejudiced,17.8252,382.6875
35154,account,12.559,404.4558333333334
35155,by,8.78357,309.8808333333333
35156,one,7.98443,294.98583333333335
35157,of,3.39681,276.12583333333333
35158,the,1.61721,268.5129166666667
35161,a,10.0321,309.7545833333333
35162,note,13.1505,290.32
35163,found,12.8518,331.7916666666667
35164,in,3.83388,301.55041666666665
35165,a,4.55041,307.4420833333333
35166,dead,13.3795,334.33625
35168,desk,15.1246,326.97666666666663
35169,on,8.21395,344.7295833333333
35171,and,5.15896,329.515
35173,several,13.3173,338.40125
35176,All,8.91274,317.4579166666667
35178,they,15.5201,366.11625
35179,offered,13.4389,392.80125
35180,a,4.32875,324.335
35181,highly,10.4991,401.87875
35182,confused,16.3643,348.62625
35184,But,4.58894,299.8120833333333
35185,since,8.22732,321.38625
35187,researchers,13.2633,583.7716666666666
35189,into,9.06367,393.7558333333333
35190,ancient,18.3955,357.215
35191,court,12.8175,430.21791666666667
35192,records,9.54835,361.93083333333334
35193,and,3.47444,339.62208333333336
35194,legal,11.3792,340.90291666666667
35195,files,15.773,311.08458333333334
35196,have,9.15215,333.9733333333333
35197,been,3.27895,338.04833333333335
35198,able,5.73903,296.77875
35199,to,0.225753,289.91249999999997
35200,find,7.86704,303.8304166666667
35202,pieces,13.8815,420.1245833333333
35203,of,1.7333,301.28041666666667
35205,Not,9.29027,314.6970833333333
35206,enough,12.8411,317.5254166666667
35207,to,1.91892,333.17583333333334
35208,do,7.53142,289.99333333333334
35209,away,5.84702,296.78208333333333
35210,with,0.648661,319.53416666666664
35211,all,7.97669,285.60875
35213,but,10.9266,322.2895833333333
35214,sufficient,14.2096,332.26458333333335
35215,to,2.57885,299.1204166666667
35216,give,7.93734,297.47041666666667
35217,a,5.87255,278.59666666666664
35218,fairly,10.3892,316.76208333333335
35219,accurate,16.1996,350.51666666666665
35220,picture,4.96339,329.90291666666667
35221,of,3.03342,302.97875
35222,the,3.00773,284.7683333333334
35223,events,13.0536,293.0316666666667
35224,of,1.71874,286.17333333333335
35225,the,1.71874,287.87624999999997
35228,have,8.28852,329.98583333333335
35229,had,6.49935,294.8183333333333
35230,two,11.8992,354.5645833333333
35231,reasons,11.4791,384.64166666666665
35232,for,2.85749,343.52500000000003
35234,so,11.4698,411.27416666666664
35235,long,5.72072,343.1141666666667
35236,in,9.64441,385.8458333333333
35237,their,6.96286,294.05833333333334
35240,they,15.9277,308.1483333333333
35241,wanted,8.46208,370.47875
35242,to,1.71874,308.285
35243,clarify,16.1039,313.28333333333336
35244,a,7.57991,286.9454166666667
35246,bizarre,16.0001,532.2925
35249,they,15.9277,310.28875
35250,believed,9.67407,347.17333333333335
35251,it,7.5781,309.8829166666667
35252,important,13.185,337.1254166666667
35253,to,3.57311,310.29291666666666
35254,determine,9.82344,362.96166666666664
35255,the,4.81508,285.99875000000003
35256,fate,13.9957,299.695
35257,of,0.981775,315.93291666666664
35258,the,1.36635,275.37583333333333
35259,captain,17.7606,276.64208333333335
35260,a,4.65418,336.02916666666664
35261,man,10.2082,291.66249999999997
35262,whose,13.6036,300.5741666666667
35263,name,13.1869,272.4770833333333
35264,is,3.88029,289.9841666666667
35265,permanently,17.017,359.90000000000003
35267,on,7.28026,309.9458333333333
35268,our,8.2351,289.94
35270,on,7.28026,381.34999999999997
35271,American,12.1391,398.0054166666667
35272,towns,16.598,373.64625
35273,and,6.42539,319.22291666666666
35275,on,8.08707,352.54791666666665
35276,a,4.44367,331.1566666666667
35277,great,9.39915,340.45958333333334
35278,American,12.0237,337.62791666666664
35280,and,5.54582,341.015
35281,on,9.17999,310.865
35282,half,13.5076,301.07958333333335
35283,a,3.8472,313.63166666666666
35284,million,10.915,341.5295833333333
35285,square,9.36121,322.1433333333333
35286,miles,8.02457,338.9066666666667
35287,of,4.71148,293.8520833333333
35288,Arctic,16.8059,319.3208333333333
35290,The,2.68215,346.57166666666666
35292,Henry,14.2416,462.6066666666666
35294,This,7.11691,352.7208333333333
35295,is,2.32396,366.4316666666667
35296,the,2.35264,325.12291666666664
35297,story,12.3158,303.50958333333335
35298,of,3.09725,321.09499999999997
35299,his,6.8614,275.2729166666667
35300,last,10.0385,287.7445833333333
35301,tragic,18.7978,306.44166666666666
35303,as,7.81476,311.0416666666667
35304,nearly,12.7764,355.8141666666667
35305,as,5.06695,327.73833333333334
35306,we,7.73957,347.1754166666667
35307,are,5.06964,306.9916666666667
35308,able,12.0232,313.7808333333333
35309,or,6.21864,320.88124999999997
35312,will,9.10262,337.21999999999997
35313,be,2.77817,327.73541666666665
35314,able,4.62131,310.88625
35315,to,5.76756,294.9875
35317,The,13.6888,375.85625
35318,sailing,16.1995,377.1025
35319,in,6.7556,377.21625
35320,the,2.68569,347.66333333333336
35321,spring,9.26222,305.49666666666667
35322,of,3.49675,304.61333333333334
35324,was,9.83639,406.0408333333333
35326,fourth,14.6483,341.9316666666667
35327,in,7.21132,323.77833333333336
35328,four,9.87185,295.4175
35330,Each,9.56462,309.59999999999997
35331,time,6.17765,339.83
35332,his,8.9584,332.11541666666665
35333,objective,12.5035,376.08666666666664
35334,had,9.24988,316.30583333333334
35335,been,3.18334,310.8533333333333
35336,the,6.60962,296.85291666666666
35337,same,8.17828,302.3275
35338,a,4.65418,302.00124999999997
35339,direct,11.0295,298.89416666666665
35340,water,13.6909,293.6829166666667
35341,passage,15.5178,316.49583333333334
35342,from,9.05599,321.48583333333335
35343,Western,13.5223,327.7941666666667
35344,Europe,4.61838,372.9870833333334
35345,to,8.63881,314.0045833333333
35346,the,4.48029,282.66833333333335
35347,Far,12.6571,268.3595833333333
35349,In,4.57937,428.50125
35351,and,6.40046,371.93249999999995
35353,the,6.16037,312.6479166666667
35354,English,16.6739,316.31625
35356,Company,15.5201,455.2920833333333
35357,had,9.15754,376.95
35358,sent,12.4552,350.51875
35359,him,8.60725,300.0179166666667
35361,to,6.14296,334.8533333333333
35362,look,9.57444,284.8066666666667
35363,for,2.48977,303.18583333333333
35364,a,3.49675,257.64
35365,route,17.1089,315.0516666666667
35366,over,9.69687,272.59208333333333
35367,the,1.58178,268.20125
35368,North,12.2775,266.82125
35370,or,8.80133,342.7166666666667
35371,across,12.8824,302.88124999999997
35372,the,0.568773,287.995
35373,top,10.6307,309.8120833333333
35374,of,2.84992,286.7945833333333
35377,he,12.1491,343.78791666666666
35378,had,5.1987,272.2945833333333
35380,and,5.57675,298.795
35381,the,4.67574,291.02458333333334
35383,Company,15.6203,411.41291666666666
35384,indicated,13.1727,316.45666666666665
35385,it,3.20222,346.4554166666667
35386,would,3.74469,289.3854166666667
35387,not,6.83144,275.09208333333333
35388,back,11.6661,280.80833333333334
35389,him,12.1144,301.18375
35391,In,4.57937,307.71541666666667
35393,the,7.44123,322.17291666666665
35394,Dutch,11.7785,318.81166666666667
35395,East,12.8951,314.2545833333333
35396,India,15.3993,301.34875
35397,Company,15.7964,303.45208333333335
35398,hired,14.0608,380.45666666666665
35400,gave,12.4789,291.2320833333333
35401,him,4.16381,320.60875
35402,two,11.7326,268.59666666666664
35403,learned,14.279,345.8925
35406,him,11.7383,321.2341666666667
35407,out,5.36753,284.21999999999997
35408,with,9.62082,338.0316666666667
35409,a,3.59166,284.66041666666666
35410,ship,14.1322,254.68916666666667
35411,called,11.549,294.6741666666667
35412,the,2.89836,267.0258333333333
35413,Half,18.189,290.31666666666666
35415,and,5.48786,289.2454166666667
35416,supplied,15.554,333.39458333333334
35417,him,11.3834,323.47125
35418,with,6.00387,266.5570833333333
35419,Dutch,13.7459,295.41
35421,This,7.11691,351.7525
35422,time,6.35473,255.68500000000003
35423,he,7.60813,259.54625
35424,turned,10.5236,303.73791666666665
35426,to,6.14296,328.2241666666667
35427,the,3.06681,297.8645833333333
35428,middle,12.7627,322.1041666666667
35429,Atlantic,15.8675,277.6308333333333
35430,coast,6.91759,353.80125
35431,of,4.42789,313.615
35432,North,11.0956,268.9479166666667
35434,His,8.53094,313.1254166666667
35435,chief,8.74755,362.78541666666666
35436,discovery,16.7893,332.15500000000003
35437,was,8.9049,328.2191666666667
35438,important,13.5624,357.90541666666667
35439,the,4.27194,366.6970833333333
35440,Great,11.627,328.83125
35441,North,14.6015,305.12875
35443,the,6.84013,577.4229166666667
35445,River,13.8802,530.4166666666666
35446,but,6.10551,382.31583333333333
35447,it,7.23897,387.09291666666667
35448,produced,13.1721,358.52375
35449,no,8.28532,344.4558333333334
35452,When,7.73621,325.08
35453,the,2.01484,484.28041666666667
35454,Half,18.1965,395.33916666666664
35455,Moon,15.7397,347.1125
35456,put,12.0078,308.0620833333333
35457,in,3.73333,313.06041666666664
35458,at,11.2866,276.7058333333334
35461,in,5.80341,363.6933333333333
35462,the,3.04098,292.8229166666667
35463,fall,9.94698,350.6408333333333
35464,of,3.48428,280.97583333333336
35466,word,13.218,292.48291666666665
35467,of,4.82304,317.1620833333333
35469,findings,15.7846,310.005
35470,leaked,17.0725,348.23125
35472,and,5.48786,301.39
35473,English,13.931,310.18958333333336
35474,interest,11.5209,310.1816666666667
35475,in,2.88808,303.7454166666667
35476,him,12.3094,271.1933333333333
35478,The,2.68215,326.13458333333335
35479,government,7.05784,330.64625
35480,forbade,17.9569,324.9504166666666
35481,Hudson,15.9749,373.4725
35482,to,6.93794,322.03249999999997
35483,return,9.47811,308.3483333333333
35484,to,0.828039,299.44874999999996
35485,Amsterdam,17.996,335.36083333333335
35486,with,8.67686,350.87791666666664
35487,his,6.26318,339.0316666666667
35489,He,5.6328,311.2245833333333
35491,went,12.4514,436.3929166666667
35492,to,3.03494,352.0933333333333
35493,London,12.3386,329.6816666666667
35494,and,5.53745,312.435
35495,spent,12.2223,375.21250000000003
35496,the,5.71871,284.7716666666667
35497,winter,12.7837,274.7054166666667
35498,talking,13.8332,325.9816666666667
35499,to,2.92788,323.4058333333333
35500,men,15.9346,259.1508333333333
35501,of,8.38965,278.2291666666667
35503,By,8.26237,322.0058333333333
35505,he,11.7415,359.3775
35506,was,4.78926,264.3020833333333
35507,supported,11.0847,322.99083333333334
35508,by,2.00773,299.07875
35509,a,4.28921,264.99208333333337
35510,rich,12.0733,269.84083333333336
35511,merchant,14.6641,287.99583333333334
35512,syndicate,15.9591,315.59166666666664
35513,under,10.3809,424.0020833333333
35514,the,1.96033,301.38416666666666
35516,of,2.53627,332.16375
35518,Prince,15.3111,383.3591666666667
35519,of,7.40615,344.3575
35521,He,5.6328,313.4791666666667
35522,had,6.39844,370.695
35523,obtained,10.0043,305.93416666666667
35524,and,6.58396,292.05625000000003
35526,a,7.64526,372.865
35527,veteran,12.4209,368.76416666666665
35528,ship,14.7401,343.21958333333333
35529,called,11.549,337.8520833333333
35530,the,2.89836,301.68
35531,Discovery,18.189,324.92333333333335
35532,and,6.46743,308.8958333333333
35533,had,8.99943,301.55833333333334
35534,recruited,17.5582,346.69291666666663
35535,a,7.73512,397.96250000000003
35536,crew,16.4234,335.49625
35537,of,3.42789,273.90333333333336
35539,the,6.70896,319.1458333333333
35540,largest,9.80551,329.8808333333333
35541,he,10.4224,309.3704166666667
35542,had,5.1987,310.5975
35543,ever,9.12806,301.15833333333336
35545,The,2.68215,297.7316666666667
35546,purpose,13.0204,333.21
35547,of,1.68939,293.84375
35548,this,7.3174,271.74708333333336
35549,fourth,15.1583,280.02958333333333
35551,was,9.00098,286.2908333333333
35553,A,5.74117,266.4825
35554,century,15.3756,297.77208333333334
35555,of,7.09267,278.22041666666667
35556,exploration,14.4575,284.63624999999996
35557,had,10.0627,328.6695833333333
35558,established,12.4552,348.91875
35559,that,7.83772,354.305
35560,a,5.70412,290.9066666666667
35561,great,9.33755,317.5908333333333
35562,land,13.7586,290.02375
35564,North,13.1068,319.64
35565,and,6.52475,266.9470833333333
35566,South,1.42276,294.57458333333335
35568,lay,14.729,293.91333333333336
35569,between,11.0168,301.1929166666667
35570,Europe,13.81,303.43916666666667
35571,and,3.21551,318.55625000000003
35572,the,2.46783,347.09375
35574,One,7.38749,284.74666666666667
35575,by,8.41308,360.42333333333335
35577,the,4.8352,415.53541666666666
35578,openings,18.0648,312.26708333333335
35579,in,6.74119,309.71625
35580,the,2.68569,298.49583333333334
35581,coast,14.1137,308.835
35582,that,4.42789,350.29375
35583,promised,14.2664,364.7808333333333
35584,a,7.13331,298.91791666666666
35585,passage,16.1188,351.14875
35586,through,11.1102,317.39625
35587,had,9.8008,294.2816666666667
35588,been,3.18334,292.41416666666663
35590,and,5.65317,324.96583333333336
35592,In,4.57937,309.64916666666664
35596,up,9.14175,349.1141666666667
35597,the,4.88867,309.3883333333333
35598,Great,11.6198,344.615
35599,North,14.6015,294.66791666666666
35600,River,15.4855,315.46999999999997
35601,had,9.2145,288.3566666666667
35602,disposed,18.0166,307.6045833333333
35603,of,3.54835,317.15458333333333
35604,one,8.77708,287.7079166666667
35605,of,1.81452,314.7370833333333
35606,the,0.488787,275.62166666666667
35607,last,8.28596,294.56625
35609,But,4.58894,274.58625
35610,there,5.58242,316.6425
35611,remained,15.2999,297.31333333333333
35612,one,7.69131,286.20666666666665
35616,far,15.939,356.4920833333333
35617,to,9.45524,334.8641666666667
35618,the,4.48029,275.8233333333333
35620,Nearly,11.2333,294.76958333333334
35622,years,11.3807,383.17125000000004
35625,John,14.1723,327.11333333333334
35626,Davis,15.5808,297.1979166666667
35627,had,6.66383,306.8775
35629,as,7.90365,316.44416666666666
35630,he,6.95562,334.09666666666664
35631,sailed,18.1425,280.06374999999997
35632,near,12.7341,300.2225
35633,the,1.98095,303.7858333333333
35634,Arctic,16.7253,267.4554166666667
35637,very,11.9566,327.97625
35638,great,10.3253,277.835
35640,the,6.52863,309.69041666666664
35641,water,11.7785,327.35291666666666
35643,and,5.48786,324.5729166666667
35645,as,7.72282,328.8016666666667
35646,it,5.71874,265.7766666666667
35647,were,10.9433,269.9591666666667
35648,the,5.86224,317.35291666666666
35649,meeting,11.0244,289.2233333333333
35650,of,5.06481,333.4820833333333
35652,He,5.6328,296.62875
35653,named,14.505,296.31583333333333
35654,this,9.59854,282.5408333333333
35656,between,10.2154,394.40000000000003
35658,Island,13.1877,356.69125
35659,and,6.7808,358.9608333333333
35661,the,6.02502,331.49
35665,it,10.8873,397.7870833333333
35666,was,5.39932,302.09083333333336
35667,to,6.11894,265.88291666666663
35668,be,2.84433,255.9525
35669,called,8.22841,352.6979166666667
35670,Hudson,16.5615,340.5229166666667
35672,In,4.57937,275.80083333333334
35674,George,13.6864,327.36333333333334
35676,in,6.71063,329.29541666666665
35677,the,2.57667,327.7133333333333
35678,same,7.26909,267.34499999999997
35679,little,12.7851,340.52625
35680,Discovery,17.5331,317.36541666666665
35681,that,7.64535,372.0229166666666
35682,Hudson,16.3457,340.58
35683,now,10.6961,293.41375
35685,had,10.8521,325.24208333333337
35686,sailed,18.1023,311.21125
35687,300,14.2499,314.2104166666667
35688,miles,5.50589,375.09916666666663
35689,up,10.5176,308.60875
35690,the,4.17439,270.10541666666666
35692,before,10.3579,319.72875
35693,his,8.07952,349.4983333333333
35694,frightened,16.743,337.40416666666664
35695,men,13.0481,303.11583333333334
35696,turned,13.276,289.44166666666666
35697,the,5.95137,287.7975
35698,ship,13.4574,299.1741666666667
35700,Hudson,13.9465,306.78791666666666
35701,now,11.7897,282.4225
35702,proposed,13.3037,312.0625
35703,to,5.50672,389.28625000000005
35705,all,11.2013,315.94958333333335
35706,the,3.74469,270.1641666666667
35707,way,6.58664,267.77208333333334
35708,through,7.98364,294.06583333333333
35709,and,10.8886,271.40000000000003
35710,test,13.8131,282.1345833333333
35711,the,6.46741,269.3804166666667
35712,seas,16.5623,270.74583333333334
35713,beyond,12.9025,298.98375
